8.503595870000000070e-04 2.490257031889326830e-02
9.298244699999999585e-04 2.966261522119993319e-02
1.016591089999999923e-03 3.531566339123382026e-02
1.111313050000000075e-03 4.202477208587392099e-02
1.214700040000000038e-03 4.998132646472489005e-02
1.327522399999999953e-03 5.941012267230499910e-02
1.450615880000000104e-03 7.057431874940960081e-02
1.584886819999999953e-03 8.378152933253038559e-02
1.731317650000000017e-03 9.939106306117317935e-02
1.890972749999999918e-03 1.178212573487191633e-01
2.065004719999999783e-03 1.395582607454901314e-01
2.254661020000000172e-03 1.651658525651403531e-01
2.461291080000000114e-03 1.952959737244978899e-01
2.686353800000000104e-03 2.307004370126972126e-01
2.931425530000000140e-03 2.722435443295793678e-01
3.198208489999999904e-03 3.209155960570569399e-01
3.488539699999999941e-03 3.778475327185621402e-01
3.804400370000000139e-03 4.443245867549137085e-01
4.147925840000000336e-03 5.218024109378531783e-01
4.521415939999999696e-03 6.119201688911779513e-01
4.927345999999999983e-03 7.165146075445665286e-01
5.368378210000000067e-03 8.376314168005456473e-01
5.847373680000000212e-03 9.775325851544550693e-01
6.367404850000000192e-03 1.138701900061873884e+00
6.931768530000000095e-03 1.323841706930791950e+00
7.543999370000000274e-03 1.535863873836090132e+00
8.207883870000000012e-03 1.777869201245998454e+00
8.927474770000000739e-03 2.053115264599588041e+00
9.707105960000000228e-03 2.364969945081267788e+00
1.055140780000000077e-02 2.716843687355637194e+00
1.146532259999999935e-02 3.112107739417588892e+00
1.245412109999999989e-02 3.553978987896244668e+00
1.352341800000000059e-02 4.045388130713853059e+00
1.467918910000000007e-02 4.588812608853483077e+00
1.592778790000000042e-02 5.186104093251030278e+00
1.727596220000000155e-02 5.838251952844030868e+00
1.873087110000000097e-02 6.545160392996414167e+00
2.030010159999999855e-02 7.305396250630058042e+00
2.199168560000000147e-02 8.115915218685588073e+00
2.381411649999999949e-02 8.971836118921224568e+00
2.577636479999999980e-02 9.866205613128954610e+00
2.788789460000000095e-02 1.078978630211789813e+01
3.015867859999999886e-02 1.173099061455652325e+01
3.259921310000000322e-02 1.267583661077103230e+01
3.522053189999999750e-02 1.360804252644150480e+01
3.803421970000000346e-02 1.450929065795184414e+01
4.105242440000000242e-02 1.535966200082206967e+01
4.428786910000000188e-02 1.613822304432400756e+01
4.775386179999999842e-02 1.682383553015267807e+01
5.146430510000000319e-02 1.739609141414684501e+01
5.543370400000000031e-02 1.783649494918128653e+01
5.967717270000000296e-02 1.812960323420926301e+01
6.421043949999999390e-02 1.826432854790484228e+01
6.904985090000000103e-02 1.823505723630799125e+01
7.421237390000000322e-02 1.804268799228238862e+01
7.971559599999999968e-02 1.769539725172922928e+01
8.557772519999999605e-02 1.720895629808306282e+01
9.181758630000000365e-02 1.660663290463577013e+01
9.845461749999999401e-02 1.591856389989634302e+01
1.055088639999999939e-01 1.518054635522486251e+01
1.130009700000000061e-01 1.443230510211228435e+01
1.209521699999999977e-01 1.371532075888143787e+01
1.293842779999999915e-01 1.307031885700950724e+01
1.383196740000000036e-01 1.253466332630228308e+01
1.477812920000000085e-01 1.213976425331606812e+01
1.577926020000000040e-01 1.190882170672123763e+01
1.683775929999999921e-01 1.185499238166859293e+01
1.795607600000000137e-01 1.198030418140046649e+01
1.913670769999999965e-01 1.227522894949790988e+01
2.038219820000000126e-01 1.271917939225316196e+01
2.169513530000000134e-01 1.328173905127045806e+01
2.307814850000000084e-01 1.392456637220056592e+01
2.453390709999999919e-01 1.460389199830146367e+01
2.606511699999999876e-01 1.527335059690019392e+01
2.767451910000000015e-01 1.588687179666063543e+01
2.936488620000000105e-01 1.640149494291317467e+01
3.113902069999999744e-01 1.677994046144143425e+01
3.299975210000000159e-01 1.699252490540778027e+01
3.494993399999999917e-01 1.701871013361115104e+01
3.699244199999999760e-01 1.684774571514775943e+01
3.913017100000000248e-01 1.647883753233664450e+01
4.136603229999999964e-01 1.592057420918973953e+01
4.370295149999999795e-01 1.518986950115877121e+01
4.614386569999999743e-01 1.431043693718747534e+01
4.869172110000000164e-01 1.331107309835356389e+01
5.134947060000000230e-01 1.222365831612650489e+01
5.412007149999999989e-01 1.108132156619196707e+01
5.700648299999999669e-01 9.916530253092991742e+00
6.001166420000000334e-01 8.759640758036045582e+00
6.313857170000000130e-01 7.637515818050699679e+00
6.639015780000000477e-01 6.572643327586428441e+00
6.976936799999999828e-01 5.582593841251895839e+00
7.327913969999999555e-01 4.679811656120286045e+00
7.692239979999999644e-01 3.871757979615112255e+00
8.070206319999999600e-01 3.161323390530768940e+00
8.462103119999999645e-01 2.547445637787355999e+00
8.868218970000000256e-01 2.025863734664187010e+00
9.288840779999999464e-01 1.589923658784582861e+00
9.724253640000000143e-01 1.231374757595846248e+00
1.017474070000000008e+00 9.410975332298674445e-01
1.064058299999999901e+00 7.097199213300295906e-01
1.112205939999999948e+00 5.281044870624549414e-01
1.161944639999999973e+00 3.877066785698243256e-01
1.213301830000000026e+00 2.808050470401201038e-01
1.266304660000000082e+00 2.006282954449788436e-01
1.320980049999999961e+00 1.413944640554540000e-01
1.377354640000000074e+00 9.828673426620131159e-02
1.435454809999999970e+00 6.738288797021869947e-02
1.495306639999999909e+00 4.555840510700960577e-02
1.556935949999999957e+00 3.037564919355210946e-02
1.620368250000000065e+00 1.997085491471363439e-02
1.685628770000000110e+00 1.294670818269688314e-02
1.752742449999999952e+00 8.275499613827553419e-03
1.821733910000000067e+00 5.215366479028199845e-03
1.892627489999999968e+00 3.240563547500061904e-03
1.965447200000000061e+00 1.985174306815635538e-03
2.040216759999999852e+00 1.199011216781918198e-03
2.116959590000000002e+00 7.139957888940636106e-04
2.195698779999999850e+00 4.191901867729468838e-04
2.276457129999999829e+00 2.426373056980370352e-04
2.359257120000000096e+00 1.384577597620389598e-04
2.444120929999999969e+00 7.788735705960910145e-05
2.531070430000000204e+00 4.318942772595089940e-05
2.620127169999999950e+00 2.360564179266454708e-05
2.711312420000000056e+00 1.271578571369470130e-05
2.804647130000000210e+00 6.750222496761945575e-06
2.900151940000000206e+00 3.530982769216655162e-06
2.997847220000000146e+00 1.819813675608514059e-06
3.097752999999999979e+00 9.239770148229806133e-07
3.199889049999999902e+00 4.621101147293201334e-07
3.304274840000000157e+00 2.276275209570059457e-07
3.410929530000000209e+00 1.104187768398538524e-07
3.519872020000000212e+00 5.274034643620266364e-08
3.631120899999999985e+00 2.480084172371433414e-08
3.744694500000000037e+00 1.148034053793779697e-08
3.860610850000000038e+00 5.230570755119818161e-09
3.978887729999999845e+00 2.345253485037979643e-09
4.099542640000000127e+00 1.034704853271321944e-09
4.222592790000000207e+00 4.491231697717948828e-10
4.348055150000000424e+00 1.917623679497412190e-10
4.475946419999999648e+00 8.052090579400517295e-11
4.606283050000000046e+00 3.323664755148507834e-11
4.739081230000000033e+00 1.347290910677533348e-11
4.874356889999999609e+00 5.349125587061050757e-12
5.012125730000000168e+00 2.063808244411942666e-12
5.152403200000000183e+00 7.546890897592281286e-13
5.295204499999999648e+00 2.383433971207775685e-13
5.440544609999999892e+00 3.408047994119618802e-14
5.588438270000000152e+00 -4.991581400423839790e-14
5.738899990000000173e+00 -8.885456069823181308e-14
5.891944070000000089e+00 -1.117315299862545940e-13
6.047584559999999776e+00 -1.295625612179577671e-13
6.205835310000000327e+00 -1.464985273948930413e-13
6.366709969999999608e+00 -1.641197107160894592e-13
6.530221949999999609e+00 -1.830640912045931647e-13
6.696384459999999983e+00 -2.036332932342112056e-13
6.865210529999999700e+00 -2.260140647806134981e-13
7.036712950000000077e+00 -2.503576330391531446e-13
7.210904359999999791e+00 -2.768077306583316139e-13
7.387797159999999863e+00 -3.055104732409092975e-13
7.567403589999999625e+00 -3.366181253541887131e-13
7.749735689999999622e+00 -3.702903463621853087e-13
7.934805329999999657e+00 -4.066947842808586694e-13
8.122624180000000749e+00 -4.460074102309170143e-13
8.313203749999999559e+00 -4.884128204761292885e-13
8.506555360000000121e+00 -5.341045307670426493e-13
8.702690179999999387e+00 -5.832852924337466703e-13
8.901619180000000853e+00 -6.361673936114925994e-13
9.103353200000000811e+00 -6.929729968558406896e-13
9.307902889999999374e+00 -7.539344499218747940e-13
9.515278759999999281e+00 -8.192946325639866856e-13
9.725491160000000690e+00 -8.893072909039105454e-13
9.938550270000000353e+00 -9.642373797300483966e-13
1.015446610000000049e+01 -1.044361413799452489e-12
1.037324869999999954e+01 -1.129967909738186194e-12
1.059490760000000087e+01 -1.221357535426553201e-12
1.081945250000000058e+01 -1.318843750103208559e-12
1.104689289999999957e+01 -1.422753045432070676e-12
1.127723800000000054e+01 -1.533425276853156353e-12
1.151049719999999965e+01 -1.651214296285434032e-12
1.174667930000000027e+01 -1.776487960482139618e-12
1.198579349999999977e+01 -1.909629048375727136e-12
1.222784839999999917e+01 -2.051035149158648002e-12
1.247285270000000068e+01 -2.201119457725273093e-12
1.272081509999999938e+01 -2.360311169750962590e-12
1.297174380000000049e+01 -2.529055593251562097e-12
1.322564719999999916e+01 -2.707815036850861159e-12
1.348253360000000001e+01 -2.897069084781438375e-12
1.374241089999999943e+01 -3.097314822233157809e-12
1.400528719999999971e+01 -3.309067744945180529e-12
1.427117029999999964e+01 -3.532861856850919265e-12
1.454006790000000038e+01 -3.769250295032742951e-12
1.481198769999999953e+01 -4.018805911525781148e-12
1.508693710000000010e+01 -4.282121495382630556e-12
1.536492379999999969e+01 -4.559810846380458599e-12
1.564595480000000016e+01 -4.852508306433811731e-12
1.593003749999999918e+01 -5.160870365003337933e-12
1.621717909999999918e+01 -5.485575601377321577e-12
1.650738640000000146e+01 -5.827324954241727537e-12
1.680066659999999956e+01 -6.186843187863845310e-12
1.709702629999999957e+01 -6.564878259315337677e-12
1.739647240000000039e+01 -6.962202962551662492e-12
1.769901150000000101e+01 -7.379614747524473206e-12
1.800465030000000155e+01 -7.817936818788430060e-12
1.831339510000000104e+01 -8.278018005926767626e-12
1.862525229999999965e+01 -8.760734047517149019e-12
1.894022839999999874e+01 -9.266988236444017584e-12
1.925832949999999855e+01 -9.797711227470582262e-12
1.957956190000000163e+01 -1.035386260529414853e-11
1.990393140000000116e+01 -1.093643031000876490e-11
2.023144429999999971e+01 -1.154643301811883134e-11
2.056210629999999995e+01 -1.218491880720915476e-11
2.089592329999999976e+01 -1.285296724436678526e-11
2.123290109999999942e+01 -1.355168949712441212e-11
2.157304540000000159e+01 -1.428222898014383358e-11
2.191636189999999829e+01 -1.504576223487241472e-11
2.226285599999999931e+01 -1.584349892661706366e-11
2.261253329999999906e+01 -1.667668364358660463e-11
2.296539909999999907e+01 -1.754659543975493289e-11
2.332145889999999966e+01 -1.845454972954554831e-11
2.368071780000000004e+01 -1.940189749734490101e-11
2.404318119999999936e+01 -2.039002780124271937e-11
2.440885420000000039e+01 -2.142036693868038773e-11
2.477774180000000115e+01 -2.249437965767494475e-11
2.514984919999999846e+01 -2.361357078984733983e-11
2.552518119999999868e+01 -2.477948422863761334e-11
2.590374279999999985e+01 -2.599370546689139375e-11
2.628553889999999882e+01 -2.725786147965434374e-11
2.667057420000000079e+01 -2.857362112530955641e-11
2.705885340000000028e+01 -2.994269656116542251e-11
2.745038130000000010e+01 -3.136684442699554798e-11
2.784516250000000070e+01 -3.284786558403337586e-11
2.824320150000000140e+01 -3.438760622637057422e-11
2.864450280000000149e+01 -3.598795906671766220e-11
2.904907100000000142e+01 -3.765086460224484096e-11
2.945691049999999933e+01 -3.937831074682504138e-11
2.986802550000000167e+01 -4.117233357300081327e-11
3.028242050000000063e+01 -4.303502033595554951e-11
3.070009960000000149e+01 -4.496850726899819664e-11
3.112106710000000120e+01 -4.697498310674119686e-11
3.154532719999999912e+01 -4.905668863064723340e-11
3.197288400000000053e+01 -5.121591750984333045e-11
3.240374150000000242e+01 -5.345501714735440148e-11
3.283790390000000059e+01 -5.577639115847107209e-11
3.327537499999999682e+01 -5.818249711324751407e-11
3.371615870000000115e+01 -6.067585003898655970e-11
3.416025909999999755e+01 -6.325902403864087825e-11
3.460768000000000200e+01 -6.593465038587576966e-11
